FOT_RT,,FOT_35C,,FOT_45C,,FOT_55C,,Convert to Abs("FOT_RT"):FOT_RT,,Convert to Abs("FOT_35C"):FOT_35C,,Convert to Abs("FOT_45C"):FOT_45C,,Convert to Abs("FOT_55C"):FOT_55C,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
2413.290039,0.3850165606,2413.290039,0.4455251992,2413.290039,0.4862869084,2413.290039,0.5012308359,2413.290039,2.414520502,2413.290039,2.351127625,2413.290039,2.313107491,2413.290039,2.299962282,
2412.623047,0.383681953,2412.623047,0.4487357438,2412.623047,0.4964038134,2412.623047,0.5037433505,2412.623047,2.416028738,2412.623047,2.348009348,2412.623047,2.304164886,2412.623047,2.297790766,
2411.956055,0.3828040659,2411.956055,0.4506750405,2411.956055,0.489518553,2411.956055,0.5048053861,2411.956055,2.41702342,2411.956055,2.34613657,2411.956055,2.310230732,2411.956055,2.296875954,
2411.289063,0.3848727643,2411.289063,0.434895277,2411.289063,0.4874852896,2411.289063,0.5021790862,2411.289063,2.414682865,2411.289063,2.361615419,2411.289063,2.312038422,2411.289063,2.299141407,
2410.62207,0.3850392699,2410.62207,0.4402753115,2410.62207,0.4961235523,2410.62207,0.5074086785,2410.62207,2.414494991,2410.62207,2.356275797,2410.62207,2.304410219,2410.62207,2.29464221,
2409.955078,0.3924260736,2409.955078,0.4399914742,2409.955078,0.4864882827,2409.955078,0.5044912696,2409.955078,2.406242132,2409.955078,2.3565557,2409.955078,2.312927723,2409.955078,2.29714632,
2409.288086,0.3848564029,2409.288086,0.440318644,2409.288086,0.4881898463,2409.288086,0.5058144331,2409.288086,2.414701223,2409.288086,2.356232882,2409.288086,2.311411381,2409.288086,2.296008825,
2408.621094,0.38847211,2408.621094,0.4436971247,2408.621094,0.4938498139,2408.621094,0.5079534054,2408.621094,2.41064024,2408.621094,2.35291338,2408.621094,2.306405067,2408.621094,2.294176102,
2407.954102,0.3871804476,2407.954102,0.4462998509,2407.954102,0.4890824258,2407.954102,0.5046309829,2407.954102,2.412086487,2407.954102,2.350373268,2407.954102,2.310617924,2407.954102,2.297026157,
2407.287109,0.3897364438,2407.287109,0.4387187362,2407.287109,0.4867991507,2407.287109,0.5013427138,2407.287109,2.40922904,2407.287109,2.357813835,2407.287109,2.312650204,2407.287109,2.299865246,
2406.620117,0.3880418837,2406.620117,0.4410592914,2406.620117,0.4851158261,2406.620117,0.5001837611,2406.620117,2.411121368,2406.620117,2.355503082,2406.620117,2.314154625,2406.620117,2.300870419,
2405.952881,0.3919366598,2405.952881,0.4452429116,2405.952881,0.4883039296,2405.952881,0.4947299957,2405.952881,2.406784058,2405.952881,2.351402998,2405.952881,2.311309814,2405.952881,2.305631638,
2405.285889,0.3863085508,2405.285889,0.4412128031,2405.285889,0.4866116643,2405.285889,0.4942411482,2405.285889,2.413065672,2405.285889,2.355351925,2405.285889,2.312817574,2405.285889,2.306061029,
2404.618896,0.3912778199,2404.618896,0.4422276616,2404.618896,0.4889898896,2404.618896,0.5008243322,2404.618896,2.407514811,2404.618896,2.354354143,2404.618896,2.310700178,2404.618896,2.300314665,
2403.951904,0.3866586685,2403.951904,0.4412638843,2403.951904,0.4909852147,2403.951904,0.5055141449,2403.951904,2.412672281,2403.951904,2.355301619,2403.951904,2.308931589,2403.951904,2.296266556,
2403.284912,0.3855184615,2403.284912,0.445569694,2403.284912,0.4800888598,2403.284912,0.4973204434,2403.284912,2.413954735,2403.284912,2.351084471,2403.284912,2.318678379,2403.284912,2.3033638,
2402.61792,0.384563148,2402.61792,0.4383238554,2402.61792,0.4846604168,2402.61792,0.4986490607,2402.61792,2.415032387,2402.61792,2.358204842,2402.61792,2.314562559,2402.61792,2.302205086,
2401.950928,0.3956472874,2401.950928,0.4446561933,2401.950928,0.4829084575,2401.950928,0.4996513128,2401.950928,2.402691841,2401.950928,2.351975679,2401.950928,2.316135168,2401.950928,2.301332951,
2401.283936,0.3894752264,2401.283936,0.439563632,2401.283936,0.4934526086,2401.283936,0.497956574,2401.283936,2.409520149,2401.283936,2.356978178,2401.283936,2.306754589,2401.283936,2.302808523,
2400.616943,0.3834023774,2400.616943,0.4460518658,2400.616943,0.4903627634,2400.616943,0.5041481256,2400.616943,2.416345119,2400.616943,2.350614548,2400.616943,2.309482574,2400.616943,2.297441721,
2399.949951,0.387642324,2399.949951,0.4491461515,2399.949951,0.4850826561,2399.949951,0.4930768609,2399.949951,2.41156888,2399.949951,2.347612381,2399.949951,2.314184189,2399.949951,2.307085276,
2399.282959,0.3833932579,2399.282959,0.441719085,2399.282959,0.4888277948,2399.282959,0.4973143935,2399.282959,2.41635561,2399.282959,2.354853868,2399.282959,2.310844183,2399.282959,2.303369045,
2398.615967,0.3854303956,2398.615967,0.4377128482,2398.615967,0.484272033,2398.615967,0.5008220673,2398.615967,2.414054155,2398.615967,2.358810663,2398.615967,2.31491065,2398.615967,2.300316572,
2397.948975,0.3825844824,2397.948975,0.4410632849,2397.948975,0.4789271355,2397.948975,0.4996960461,2397.948975,2.417272568,2397.948975,2.355499029,2397.948975,2.31973052,2397.948975,2.301294088,
2397.281982,0.3836871684,2397.281982,0.4449105263,2397.281982,0.489998877,2397.281982,0.5047222376,2397.281982,2.416022778,2397.281982,2.351727247,2397.281982,2.309804916,2397.281982,2.296947479,
2396.61499,0.3854688406,2396.61499,0.4393304586,2396.61499,0.4915277362,2396.61499,0.4990034699,2396.61499,2.414010763,2396.61499,2.357208729,2396.61499,2.308451891,2396.61499,2.301896334,
2395.947998,0.386891067,2395.947998,0.4375783205,2395.947998,0.4819550514,2395.947998,0.5007256269,2395.947998,2.412411213,2395.947998,2.358944178,2395.947998,2.316993475,2395.947998,2.300400257,
2395.281006,0.3855305314,2395.281006,0.4447620809,2395.281006,0.4894553125,2395.281006,0.5060867667,2395.281006,2.413941145,2395.281006,2.351872206,2395.281006,2.310286999,2395.281006,2.295774937,
2394.614014,0.3849300742,2394.614014,0.4441850483,2394.614014,0.4908543527,2394.614014,0.4998861849,2394.614014,2.414618254,2394.614014,2.352436066,2394.614014,2.309047461,2394.614014,2.301128864,
2393.947021,0.3877203166,2393.947021,0.4385949671,2393.947021,0.4846385121,2393.947021,0.5003668666,2393.947021,2.41148138,2393.947021,2.357936382,2393.947021,2.314582109,2393.947021,2.300711393,
2393.280029,0.3844868541,2393.280029,0.4393781424,2393.280029,0.4887102544,2393.280029,0.5022636652,2393.280029,2.415118456,2393.280029,2.357161522,2393.280029,2.31094861,2393.280029,2.299068213,
2392.613037,0.3877991438,2392.613037,0.4418012202,2392.613037,0.4863861501,2392.613037,0.5097061992,2392.613037,2.411393166,2392.613037,2.354773045,2392.613037,2.313018799,2392.613037,2.292680025,
2391.946045,0.3829945922,2391.946045,0.4451693594,2391.946045,0.4829086959,2391.946045,0.5024206638,2391.946045,2.416807413,2391.946045,2.351474762,2391.946045,2.31613493,2391.946045,2.298932552,
2391.279053,0.3868581951,2391.279053,0.4436398745,2391.279053,0.4835498929,2391.279053,0.4995016754,2391.279053,2.412448168,2391.279053,2.352969408,2391.279053,2.315558672,2391.279053,2.301463127,
2390.612061,0.3873244524,2390.612061,0.4383399189,2390.612061,0.4919660687,2390.612061,0.5009543896,2390.612061,2.411925077,2390.612061,2.358188868,2390.612061,2.308064938,2390.612061,2.300201893,
2389.945068,0.3897633553,2389.945068,0.4415283799,2389.945068,0.4860648513,2389.945068,0.5015621781,2389.945068,2.409198999,2389.945068,2.355041265,2389.945068,2.313305855,2389.945068,2.299675226,
2389.278076,0.3866367936,2389.278076,0.4364292026,2389.278076,0.4910494685,2389.278076,0.4973559082,2389.278076,2.412696838,2389.278076,2.360086203,2389.278076,2.308874846,2389.278076,2.303332806,
2388.611084,0.385215193,2388.611084,0.445871979,2388.611084,0.48186481,2388.611084,0.5016834736,2388.611084,2.414296627,2388.611084,2.350789785,2388.611084,2.317074776,2388.611084,2.299570084,
2387.944092,0.3837226629,2387.944092,0.4431858659,2387.944092,0.4936579466,2387.944092,0.4995499253,2387.944092,2.415982485,2387.944092,2.353414059,2387.944092,2.306573868,2387.944092,2.301421165,
2387.2771,0.3837138712,2387.2771,0.4427458644,2387.2771,0.4832578301,2387.2771,0.5048295856,2387.2771,2.415992498,2387.2771,2.353845596,2387.2771,2.315821171,2387.2771,2.296855211,
2386.610107,0.388215661,2386.610107,0.4403096139,2386.610107,0.4920476675,2386.610107,0.4974969625,2386.610107,2.410927057,2386.610107,2.356241941,2386.610107,2.307992935,2386.610107,2.303209543,
2385.943115,0.3861296773,2385.943115,0.4359866083,2385.943115,0.4890155196,2385.943115,0.5010715127,2385.943115,2.413266897,2385.943115,2.3605268,2385.943115,2.31067729,2385.943115,2.300100327,
2385.275879,0.3819520175,2385.275879,0.4403564632,2385.275879,0.4892008305,2385.275879,0.4976688027,2385.275879,2.417991161,2385.275879,2.356195688,2385.275879,2.310512781,2385.275879,2.303059578,
2384.608887,0.3822767735,2384.608887,0.4399322569,2384.608887,0.4838629067,2384.608887,0.4978156984,2384.608887,2.417622089,2384.608887,2.356614113,2384.608887,2.315277576,2384.608887,2.302931309,
2383.941895,0.3874843121,2383.941895,0.4340467453,2383.941895,0.4834661186,2383.941895,0.499222666,2383.941895,2.411745787,2383.941895,2.362463474,2383.941895,2.315634012,2383.941895,2.301705599,
2383.274902,0.3835815489,2383.274902,0.4363887012,2383.274902,0.4840287268,2383.274902,0.4910840094,2383.274902,2.416142225,2383.274902,2.360126495,2383.274902,2.315128803,2383.274902,2.30884409,
2382.60791,0.3838996291,2382.60791,0.4421893358,2382.60791,0.4811830223,2382.60791,0.4942815304,2382.60791,2.415782213,2382.60791,2.354391813,2382.60791,2.317689657,2382.60791,2.306025505,
2381.940918,0.385561496,2381.940918,0.4322310388,2381.940918,0.4787810147,2381.940918,0.5010159016,2381.940918,2.413906336,2381.940918,2.364284039,2381.940918,2.319863081,2381.940918,2.300148487,
2381.273926,0.381429553,2381.273926,0.4405958056,2381.273926,0.4843298793,2381.273926,0.4981943071,2381.273926,2.418585539,2381.273926,2.355959654,2381.273926,2.314858675,2381.273926,2.302601337,
2380.606934,0.3807703853,2380.606934,0.4390853941,2380.606934,0.4809717238,2380.606934,0.4961804152,2380.606934,2.419336796,2380.606934,2.357450962,2380.606934,2.317880392,2380.606934,2.30436039,
2379.939941,0.3834302127,2379.939941,0.4381597042,2379.939941,0.4849404991,2379.939941,0.4972118735,2379.939941,2.416313648,2379.939941,2.358367682,2379.939941,2.314311504,2379.939941,2.303458452,
2379.272949,0.3812974691,2379.272949,0.4400729537,2379.272949,0.4842294455,2379.272949,0.4946751893,2379.272949,2.418735981,2379.272949,2.356475353,2379.272949,2.314948797,2379.272949,2.305679798,
2378.605957,0.3890063167,2378.605957,0.4371916056,2378.605957,0.4843013287,2378.605957,0.4947332144,2378.605957,2.41004324,2378.605957,2.35932827,2378.605957,2.314884424,2378.605957,2.305629015,
2377.938965,0.3856528997,2377.938965,0.4383100569,2377.938965,0.4829552472,2377.938965,0.4973138273,2377.938965,2.413803339,2377.938965,2.35821867,2377.938965,2.316093206,2377.938965,2.303369522,
2377.271973,0.3836571276,2377.271973,0.441470474,2377.271973,0.4881541729,2377.271973,0.495832473,2377.271973,2.416056633,2377.271973,2.355098248,2377.271973,2.31144309,2377.271973,2.304665089,
2376.60498,0.3783933222,2376.60498,0.4381520152,2376.60498,0.4808024466,2376.60498,0.4923640788,2376.60498,2.422056437,2376.60498,2.358375072,2376.60498,2.318033218,2376.60498,2.307713747,
2375.937988,0.3853068352,2375.937988,0.4382633567,2375.937988,0.4911128283,2375.937988,0.4894900024,2375.937988,2.414193392,2375.937988,2.358264923,2375.937988,2.308818817,2375.937988,2.310256243,
2375.270996,0.3802193403,2375.270996,0.4378953576,2375.270996,0.4830932319,2375.270996,0.4925017357,2375.270996,2.419965744,2375.270996,2.358629704,2375.270996,2.31596899,2375.270996,2.307592154,
2374.604004,0.3801697195,2374.604004,0.4371716976,2374.604004,0.480868727,2374.604004,0.4980089664,2374.604004,2.420022488,2374.604004,2.359348059,2374.604004,2.317973375,2374.604004,2.302762747,
2373.937012,0.3743097782,2373.937012,0.4336481988,2373.937012,0.481040448,2373.937012,0.497025013,2373.937012,2.42676878,2373.937012,2.362862349,2373.937012,2.317818403,2373.937012,2.303621769,
2373.27002,0.3830928504,2373.27002,0.4393596649,2373.27002,0.4823826849,2373.27002,0.4987126589,2373.27002,2.416695833,2373.27002,2.35717988,2373.27002,2.316608191,2373.27002,2.302149534,
2372.603027,0.3833036125,2372.603027,0.4354142249,2372.603027,0.4803917408,2372.603027,0.4954995215,2372.603027,2.416457176,2372.603027,2.361097336,2372.603027,2.318404436,2372.603027,2.304956675,
2371.936035,0.3768689632,2371.936035,0.4395217597,2371.936035,0.4807888567,2371.936035,0.4904122055,2371.936035,2.423809528,2371.936035,2.357019663,2371.936035,2.318045616,2371.936035,2.309438705,
2371.269043,0.3837775588,2371.269043,0.4363666773,2371.269043,0.4835521877,2371.269043,0.4952105284,2371.269043,2.415920496,2371.269043,2.36014843,2371.269043,2.315556765,2371.269043,2.305210114,
2370.602051,0.3770708442,2370.602051,0.4383594394,2370.602051,0.4810815156,2370.602051,0.4926166832,2370.602051,2.42357707,2370.602051,2.358169556,2370.602051,2.31778121,2370.602051,2.307490826,
2369.935059,0.3879462183,2369.935059,0.435890615,2369.935059,0.4877178073,2369.935059,0.4935756922,2369.935059,2.411228418,2369.935059,2.360622406,2369.935059,2.311831474,2369.935059,2.306646347,
2369.268066,0.3863466084,2369.268066,0.4282495975,2369.268066,0.4868116677,2369.268066,0.4876343608,2369.268066,2.413022995,2369.268066,2.368303061,2369.268066,2.312638998,2369.268066,2.311905622,
2368.601074,0.3834534883,2368.601074,0.4407247603,2368.601074,0.4794949293,2368.601074,0.4946441352,2368.601074,2.416287422,2368.601074,2.355832577,2368.601074,2.319216013,2368.601074,2.305707216,
2367.934082,0.3762412369,2367.934082,0.432877928,2367.934082,0.4842452109,2367.934082,0.4891724885,2367.934082,2.424533606,2367.934082,2.363634586,2367.934082,2.314934731,2367.934082,2.310538054,
2367.26709,0.378446728,2367.26709,0.4309934974,2367.26709,0.4828015864,2367.26709,0.4951841533,2367.26709,2.421995163,2367.26709,2.365529299,2367.26709,2.316231251,2367.26709,2.30523324,
2366.600098,0.3842625618,2366.600098,0.4324784875,2366.600098,0.4828289151,2366.600098,0.4937835634,2366.600098,2.415371895,2366.600098,2.364035368,2366.600098,2.316206694,2366.600098,2.30646348,
2365.933105,0.3861795664,2365.933105,0.431774646,2365.933105,0.4805394411,2365.933105,0.4908713102,2365.933105,2.41321063,2365.933105,2.364742756,2365.933105,2.318270922,2365.933105,2.30903244,
2365.266113,0.3810759485,2365.266113,0.4363788366,2365.266113,0.4791032672,2365.266113,0.4870028198,2365.266113,2.418988466,2365.266113,2.360136271,2365.266113,2.31957078,2365.266113,2.312468529,
2364.599121,0.3796752691,2364.599121,0.4303541183,2364.599121,0.4789227545,2364.599121,0.4925359488,2364.599121,2.420587778,2364.599121,2.366173983,2364.599121,2.319734573,2364.599121,2.307562113,
2363.931885,0.3811529875,2363.931885,0.4325947165,2363.931885,0.4751327932,2363.931885,0.4842368364,2363.931885,2.418900728,2363.931885,2.363918781,2363.931885,2.323184967,2363.931885,2.314942122,
2363.264893,0.3807451725,2363.264893,0.438503772,2363.264893,0.4797239304,2363.264893,0.488373965,2363.264893,2.419365644,2363.264893,2.358026743,2363.264893,2.319008589,2363.264893,2.311247587,
2362.5979,0.3839603961,2362.5979,0.435585767,2362.5979,0.4807333946,2362.5979,0.4902358651,2362.5979,2.415713549,2362.5979,2.36092639,2362.5979,2.318095684,2362.5979,2.30959487,
2361.930908,0.3782075942,2361.930908,0.4314785302,2361.930908,0.4807751775,2361.930908,0.4908291996,2361.930908,2.422269821,2361.930908,2.365040779,2361.930908,2.318058014,2361.930908,2.309069633,
2361.263916,0.3737982213,2361.263916,0.4359375238,2361.263916,0.4769978225,2361.263916,0.4886289537,2361.263916,2.42736268,2361.263916,2.360575676,2361.263916,2.321483612,2361.263916,2.311020851,
2360.596924,0.370803833,2360.596924,0.4316633642,2360.596924,0.476023972,2360.596924,0.4817310274,2360.596924,2.430855751,2360.596924,2.364854813,2360.596924,2.322371244,2360.596924,2.317195415,
2359.929932,0.3795307875,2359.929932,0.4278106689,2359.929932,0.4703292251,2359.929932,0.4875089526,2359.929932,2.420753002,2359.929932,2.368748426,2359.929932,2.327598095,2359.929932,2.312017441,
2359.262939,0.3816758096,2359.262939,0.4282358885,2359.262939,0.4772508442,2359.262939,0.4886787832,2359.262939,2.418305397,2359.262939,2.368316889,2359.262939,2.3212533,2359.262939,2.310976505,
2358.595947,0.373578608,2358.595947,0.4322507083,2358.595947,0.4820851982,2358.595947,0.4897442162,2358.595947,2.427618027,2358.595947,2.36426425,2358.595947,2.316876173,2358.595947,2.310030699,
2357.928955,0.3754703403,2357.928955,0.4326329529,2357.928955,0.4762965143,2357.928955,0.4853596985,2357.928955,2.425424337,2357.928955,2.363880396,2357.928955,2.322122574,2357.928955,2.313936234,
2357.261963,0.3793744743,2357.261963,0.433345288,2357.261963,0.4723245203,2357.261963,0.490134269,2357.261963,2.420931816,2357.261963,2.363165855,2357.261963,2.325759411,2357.261963,2.309684992,
2356.594971,0.3790069818,2356.594971,0.4274073541,2356.594971,0.476167202,2356.594971,0.4838833511,2356.594971,2.421352863,2356.594971,2.36915803,2356.594971,2.322240591,2356.594971,2.315259218,
2355.927979,0.375559926,2355.927979,0.4356007576,2355.927979,0.481372267,2355.927979,0.4846231937,2355.927979,2.425320864,2355.927979,2.360911369,2355.927979,2.31751895,2355.927979,2.314595699,
2355.260986,0.3769503832,2355.260986,0.431383729,2355.260986,0.4756713808,2355.260986,0.4817192852,2355.260986,2.42371583,2355.260986,2.365136147,2355.260986,2.322692871,2355.260986,2.317205906,
2354.593994,0.3784814179,2354.593994,0.4257943034,2354.593994,0.4803010225,2354.593994,0.4931857884,2354.593994,2.421955347,2354.593994,2.370800257,2354.593994,2.318486452,2354.593994,2.306989431,
2353.927002,0.3762125075,2353.927002,0.4312136173,2353.927002,0.4725573957,2353.927002,0.4839546978,2353.927002,2.424566746,2353.927002,2.36530757,2353.927002,2.325545311,2353.927002,2.315195322,
2353.26001,0.3769909143,2353.26001,0.4311122596,2353.26001,0.4762654603,2353.26001,0.4798537195,2353.26001,2.4236691,2353.26001,2.365409613,2353.26001,2.322150946,2353.26001,2.318891048,
2352.593018,0.3746851683,2352.593018,0.4264930785,2352.593018,0.4723104239,2352.593018,0.4820715189,2352.593018,2.426333427,2352.593018,2.3700881,2352.593018,2.325772524,2352.593018,2.316888571,
2351.926025,0.3726653755,2351.926025,0.4309907556,2351.926025,0.4710693359,2351.926025,0.4845791161,2351.926025,2.428680897,2351.926025,2.36553216,2351.926025,2.326915264,2351.926025,2.314635277,
2351.259033,0.3750489056,2351.259033,0.4302117825,2351.259033,0.4682914317,2351.259033,0.484870702,2351.259033,2.425912142,2351.259033,2.366317749,2351.259033,2.329483747,2351.259033,2.31437397,
2350.592041,0.3770942688,2350.592041,0.428619802,2350.592041,0.4709938467,2350.592041,0.4829696715,2350.592041,2.423550129,2350.592041,2.36792779,2350.592041,2.326984644,2350.592041,2.316080093,
2349.925049,0.3696030378,2349.925049,0.4283663034,2349.925049,0.4772079587,2349.925049,0.4816014767,2349.925049,2.432264566,2349.925049,2.368184805,2349.925049,2.3212924,2349.925049,2.317312241,
2349.258057,0.3723770082,2349.258057,0.4258577824,2349.258057,0.4725679159,2349.258057,0.4830786884,2349.258057,2.429017067,2349.258057,2.370735407,2349.258057,2.325535774,2349.258057,2.315982103,
2348.591064,0.3702043295,2348.591064,0.4204412103,2348.591064,0.4754972756,2348.591064,0.4850769043,2348.591064,2.431558609,2348.591064,2.376294851,2348.591064,2.322851896,2348.591064,2.314189434,
2347.924072,0.3785919547,2347.924072,0.4272304475,2347.924072,0.4769813716,2347.924072,0.4896994233,2347.924072,2.421828508,2347.924072,2.369337797,2347.924072,2.321498632,2347.924072,2.310070515,
